ds,yhat,yhat_lower,yhat_upper,y
2006-12-01,1467265.2291623312,1227658.5278981696,1696896.7566691427,975346.0
2006-12-02,1510200.1887807448,1302574.25393104,1718142.9171799154,1312877.0
2006-12-03,1504589.7453551951,1277527.0867840757,1730585.0232121898,1424151.0
2006-12-04,1533557.294332758,1313375.17942698,1767710.67709197,1580979.0
2006-12-05,1550308.2407380468,1317716.3831884689,1774731.9085099753,1691698.0
2006-12-06,1554144.411920373,1330316.8746266465,1780963.6184051977,1608828.0
2006-12-07,1572776.0120190342,1359453.3985462354,1789470.2331515728,1463720.0
2006-12-08,1587719.247512143,1364255.9828370851,1812531.7555887732,1964897.0
2006-12-09,1628998.818672087,1392662.141514221,1864712.767318095,2029503.0
2006-12-10,1619730.2730646217,1390718.011281379,1837125.0313078894,1716594.0
2006-12-11,1643061.7619982038,1407378.5917010442,1871533.5231323414,1512707.0
2006-12-12,1652271.1854005735,1426864.654154522,1865335.160757839,1529330.0
2006-12-13,1646779.428757312,1416865.8063985447,1850632.1339042855,1359964.0
2006-12-14,1654459.974747851,1422353.4854817595,1887272.4632125245,1399351.0
2006-12-15,1657033.0733313723,1415286.738287018,1879579.7090055489,1333294.0
2006-12-16,1684763.7481119193,1445204.954321658,1901688.9904236225,1588768.0
2006-12-17,1661038.744587801,1442068.0787578756,1895284.8924490933,1581191.0
2006-12-18,1669302.0942501037,1461440.8580131,1913743.4724034078,1249490.0
2006-12-19,1663145.4331868133,1438383.4057831208,1886209.9668459913,1267932.0
2006-12-20,1642313.9481224727,1414204.7310491228,1862038.1409882705,1560971.0
2006-12-21,1635008.4135288745,1404130.2573771786,1854435.9744888488,1429002.0
2006-12-22,1623271.6915526446,1400470.4311988463,1835932.2094428674,1236092.0
2006-12-23,1637679.1627005707,1420818.0676539135,1873455.2536004838,1226261.0
2006-12-24,1601908.3802021127,1388838.4615302626,1820496.1838164288,1447500.0
2006-12-25,1599667.801708623,1367307.1774307499,1830576.3696133308,1505006.0
2006-12-26,1584780.9044630097,1362955.8479587822,1828443.1358088092,1425482.0
2006-12-27,1557186.7078699803,1335783.4566732298,1775433.9869663499,1690726.0
2006-12-28,1545237.2978257637,1311790.184372623,1784265.4411264826,1761371.0
2006-12-29,1531080.831744338,1300665.3141241402,1764427.8540350415,1664632.0
2006-12-30,1545349.5732738576,1330942.0864797868,1768327.5497467855,1625248.0
2006-12-31,1511728.3026136484,1289130.1642255292,1743839.6836970923,1466739.0
2007-01-01,1513882.9798654648,1282953.6637445742,1738684.6425310452,1273352.0
2007-01-02,1505545.961708053,1272714.3390085525,1738215.598806155,1519639.0
2007-01-03,1486518.7602545833,1249504.2069093275,1712981.9615943304,1637611.0
2007-01-04,1484972.8752919668,1267829.4861120905,1727643.3485413978,1355192.0
2007-01-05,1482837.0894730934,1254900.2523995517,1706473.9555631136,1058598.0
2007-01-06,1510490.662406498,1292193.4909805553,1730053.715164963,1039731.0
2007-01-07,1491337.6359679287,1271326.6177974863,1724286.966318646,1248159.0
2007-01-08,1508741.977775933,1295719.248245806,1727672.492172576,1218424.0
2007-01-09,1516119.699767106,1307195.130526917,1736929.318998911,1630638.0
2007-01-10,1512948.7688500627,1296114.810434755,1739815.242519292,1652906.0
2007-01-11,1527077.1649363176,1303956.3280197678,1753374.8802902754,1754737.0
2007-01-12,1540117.3005554532,1311262.2441441608,1761621.4386224735,1429959.0
2007-01-13,1582146.0676608905,1367644.3618524817,1804782.805853478,1225063.0
2007-01-14,1576285.5629349337,1345282.2699383853,1803803.9634826565,1134741.0
2007-01-15,1605644.070835375,1390070.4222332567,1826198.780723386,998216.0
2007-01-16,1623413.3105269314,1389500.6074846461,1831993.9953571525,1198434.0
2007-01-17,1628882.6528825192,1398896.1087926507,1863567.9132192987,1699933.0
2007-01-18,1649750.5745804624,1422275.676676734,1886431.4776086002,1846282.0
2007-01-19,1667521.4996407554,1451272.7207713642,1904973.9342846945,1494575.0
2007-01-20,1712207.2557702763,1482442.2241429517,1914723.7944025632,1755621.0
2007-01-21,1706908.1847339233,1483352.9476499713,1927811.575716433,1924482.0
2007-01-22,1734753.4998666518,1508902.9249881105,1958428.1715207426,1702269.0
2007-01-23,1748996.9358474265,1520842.9230430792,1973169.7901777052,1564494.0
2007-01-24,1749028.4594853465,1525834.1850394355,1979345.854415884,1602146.0
2007-01-25,1762682.392589331,1544170.017444817,2004074.1550657216,1734024.0
2007-01-26,1771630.2001454737,1555835.6247322194,2014178.1995131192,1804866.0
2007-01-27,1806077.2898019245,1577026.70817304,2032685.104034685,1627952.0
2007-01-28,1789338.9927992255,1562043.4564700213,2008142.049743197,1577873.0
2007-01-29,1804775.4589775188,1597614.9638334578,2042650.416093409,2048891.0
2007-01-30,1805881.6552199256,1575271.9040569512,2035395.2607191578,1864310.0
2007-01-31,1792293.381150531,1549700.6659765793,2032535.784132504,1955254.0
2007-02-01,1792089.7952111438,1588198.7337710422,2025323.5021071117,1973221.0
2007-02-02,1787180.8397041757,1528922.4123218611,2010335.0334751087,1719098.0
2007-02-03,1807999.0360731874,1584292.5731730275,2030633.3955045305,1934306.0
2007-02-04,1778070.932681628,1554135.3203598356,2004697.6671263715,1956898.0
2007-02-05,1780948.0340707162,1552463.7081424627,2014963.9542072243,2220961.0
2007-02-06,1770293.4795060423,1549613.5088794804,1998419.6220834926,2356133.0
2007-02-07,1745885.4435930026,1517553.50091541,1969257.8006674484,1862348.0
2007-02-08,1735917.790541846,1511249.6098789396,1957786.2578167093,2031749.0
2007-02-09,1722386.3882091632,1506499.4091017214,1945017.614860583,2163951.0
2007-02-10,1735780.5499586496,1516811.9708194067,1965053.7704880908,2060643.0
2007-02-11,1699654.8633581202,1461957.5845518166,1926890.1989591217,2067256.0
2007-02-12,1697561.192693692,1475045.6899944895,1912269.0784893257,1811767.0
2007-02-13,1683137.064122783,1450477.3126563546,1903527.4899774792,1845737.0
2007-02-14,1656111.332451197,1453519.1538480169,1879529.615288205,1888466.0
2007-02-15,1644607.5750584982,1414775.820399827,1858422.3476545066,2171570.0
2007-02-16,1630533.5235876008,1406645.3229172071,1852670.1363618851,2176809.0
2007-02-17,1644275.8994828183,1420300.470052776,1868479.7963482493,2080592.0
2007-02-18,1609275.8070736194,1384517.6003399363,1838173.380151002,1972264.0
2007-02-19,1608964.3656081245,1399945.2454267289,1830782.7940685018,1996050.0
2007-02-20,1596854.686233158,1382510.836413296,1842558.0342182808,1545599.0
2007-02-21,1572550.995674596,1343443.9992133777,1801942.7473135293,1259707.0
2007-02-22,1564055.263095937,1345026.8059391996,1798008.256318512,1316623.0
2007-02-23,1553159.5621622305,1321891.781698199,1771392.6279845797,1570451.0
2007-02-24,1570143.468159901,1335773.3203994022,1807777.2540318125,1698564.0
2007-02-25,1538351.591459076,1327824.4387244482,1772311.023605503,1710033.0
2007-02-26,1541130.8911586232,1329168.703496971,1773565.4765539942,1552629.0
2007-02-27,1531923.852729957,1305721.6865613442,1754305.3679555727,1476508.0
2007-02-28,1510278.3246884332,1286569.757948078,1743975.3073569646,1463548.0
2007-03-01,1504154.3790941865,1267578.8395906023,1744119.5168157965,1466980.0
2007-03-02,1495316.4504445149,1267393.8865760402,1705419.3567496745,1215231.0
2007-03-03,1514030.0883026826,1307270.0304355042,1733521.6210449715,1468968.0
2007-03-04,1483638.4718014705,1264040.793202373,1705246.9826095402,1657030.0
2007-03-05,1487498.3861660636,1253854.0357005082,1714956.3170042597,1622939.0
2007-03-06,1479071.8086971312,1254388.0906448853,1704919.2237246926,1581150.0
2007-03-07,1457933.96789102,1236223.3485982602,1671821.3366043519,1586552.0
2007-03-08,1452078.311793892,1214735.9885315709,1679300.7368466766,1640360.0
2007-03-09,1443306.7116999617,1232044.9324392637,1676686.4015327883,1658816.0
2007-03-10,1461924.3060240578,1249987.260892443,1674519.132477721,1440770.0
2007-03-11,1431314.1977166259,1208296.9196123988,1665562.002634401,1252672.0
2007-03-12,1434871.76436063,1202254.6543754968,1650561.0727907473,1388774.0
2007-03-13,1426094.779428542,1196714.888149902,1629662.0737733073,1298177.0
2007-03-14,1404590.250036192,1202285.4346085328,1618397.0476639648,1224520.0
2007-03-15,1398378.4385100582,1164109.603429779,1615427.7841040508,1147366.0
2007-03-16,1389282.4139600685,1152756.8249894395,1628535.8499255232,1431406.0
2007-03-17,1407622.5473170574,1179089.7632299343,1636200.739920824,1653506.0
2007-03-18,1376791.1604661855,1159775.8198011352,1582968.1743257123,1470483.0
2007-03-19,1380187.0749594534,1153128.1102008254,1606165.5880999896,1424218.0
2007-03-20,1371306.2350214468,1147318.959180879,1604591.0691891331,1203508.0
2007-03-21,1349749.2774409184,1100943.3671494094,1570380.4409572445,1234883.0
2007-03-22,1343526.4753458726,1105753.1408570632,1563699.6261119558,1250272.0
2007-03-23,1334448.355789201,1109645.244079995,1565698.751080629,1117401.0
2007-03-24,1352821.3541907456,1133016.7782220193,1572919.0652668183,1264292.0
2007-03-25,1322023.6636089045,1095141.691897836,1532841.2693083975,1198137.0
2007-03-26,1325440.9713594143,1091749.140141115,1550715.7949661263,1212116.0
2007-03-27,1316558.206343637,1100361.6408618316,1536450.5238334532,1231612.0
2007-03-28,1294968.1217646748,1061070.8490255347,1521952.5247388391,1199041.0
2007-03-29,1288677.097429539,1040574.3934651408,1511883.6687347689,1198459.0
2007-03-30,1279496.4253622766,1050457.686866984,1501803.9654394703,1342220.0
2007-03-31,1297738.4133860948,1079949.9490062196,1523075.5848187355,1218092.0
2007-04-01,1266792.4450196028,1039514.3621060783,1485179.8550114715,1153546.0
2007-04-02,1270060.6779574917,1043729.7759160728,1474424.3235789302,1117103.0
2007-04-03,1261049.5039194482,1032827.8315836501,1479279.1836422484,1137584.0
2007-04-04,1239377.6035882635,1002387.3286573943,1463427.2714289508,1022920.0
2007-04-05,1233080.9991134722,995299.3860043758,1454201.958333822,1176197.0
2007-04-06,1224003.3947133562,1003226.0032983171,1462142.0280358575,1343340.0
2007-04-07,1242491.1743791497,1004471.6283435894,1471925.7089889399,1578758.0
2007-04-08,1211968.2356512318,998098.6255087198,1436696.3931116392,1550206.0
2007-04-09,1215870.38717996,972867.5745222691,1445662.3892705797,1412328.0
2007-04-10,1207735.481481959,975240.3083883923,1425361.8059191215,1347248.0
2007-04-11,1187210.1666920101,965898.3563017009,1410582.6960099395,1407264.0
2007-04-12,1182353.7095342004,963426.8012827298,1410631.7470486136,1167422.0
2007-04-13,1175027.2276886257,954375.690045356,1391516.6740902094,1203489.0
2007-04-14,1195587.7444037274,975784.6591755161,1414693.5384813845,1231719.0
2007-04-15,1167462.2827984542,923228.0746856636,1394025.510095191,1227160.0
2007-04-16,1174081.759288246,944693.9028856574,1394130.3290750063,1359614.0
2007-04-17,1168970.8713516262,944631.1437870068,1394449.4293275173,1233388.0
2007-04-18,1151754.8784400625,920284.1777803225,1361584.5615761387,967643.0
2007-04-19,1150463.7338581188,935434.8784178296,1372168.8660190036,1071613.0
2007-04-20,1146921.9017194777,926048.9139868882,1388703.9133654223,1027500.0
2007-04-21,1171443.2581316167,932054.2496071861,1403798.0836668883,1067595.0
2007-04-22,1147406.2711130432,930070.0550050976,1365358.8768457947,1062721.0
2007-04-23,1158189.1871747598,934279.6928785441,1389955.6130361708,1070554.0
2007-04-24,1157261.3807121597,929676.2734037791,1381925.0366408422,1098239.0
2007-04-25,1144191.7196058352,911106.5049672015,1374812.5140607292,1154333.0
2007-04-26,1146954.3545920206,935891.2788933032,1388087.6597718056,1027413.0
2007-04-27,1147320.213009743,927770.4196235108,1371309.8384514449,1053006.0
2007-04-28,1175553.5411104993,960849.5941310495,1390909.02867212,1229879.0
2007-04-29,1154988.634809563,927167.9165948859,1372339.015477141,1224268.0
2007-04-30,1168966.4343555646,953194.8663232743,1397581.0308167348,1193895.0
2007-05-01,1170927.0905397302,950535.8416633101,1395385.460286138,1321171.0
2007-05-02,1160419.3128993253,932447.1601645551,1396694.3153500122,1334563.0
2007-05-03,1165406.8715881743,946000.4597049811,1388853.1732827334,1142484.0
2007-05-04,1167660.5059581911,941904.9490265525,1388195.9642023523,1135635.0
2007-05-05,1197454.5657846755,965792.2555202373,1412136.5048378042,1214404.0
2007-05-06,1178143.5167852514,951319.6542590869,1409094.2946546793,1196018.0
2007-05-07,1193097.9880825994,960200.9378410932,1416378.4002940124,1250738.0
2007-05-08,1195796.4818491028,965293.5130589167,1415561.4656704946,1194077.0
2007-05-09,1185833.5783668149,952986.417811429,1418280.7312967065,1131964.0
2007-05-10,1191225.0404841893,948601.0239020236,1425712.35953371,1232703.0
2007-05-11,1193798.1114174237,968137.349731379,1428339.0798611226,1346128.0
2007-05-12,1223886.3801048207,1014824.1842245355,1458028.5280613771,1400726.0
2007-05-13,1204904.3999367247,1001413.5046685345,1438053.932784435,1196067.0
2007-05-14,1220281.7969056668,995990.3043440445,1447296.2193903788,1056805.0
2007-05-15,1223553.0482039368,994573.9727620812,1442591.208881441,1037363.0
2007-05-16,1214363.8257628425,997774.3116211301,1419359.1497272328,1075354.0
2007-05-17,1220774.3684962438,989258.667506235,1441796.997115853,934774.0
2007-05-18,1224648.23356763,1009436.2117604079,1454967.167994988,917897.0
2007-05-19,1256345.8520239077,1015844.0717217419,1475904.8524627376,1037600.0
2007-05-20,1239298.1188244575,1020928.5836421144,1461111.4850903752,1080115.0
2007-05-21,1256939.7891138373,1044716.3787637531,1484756.6968990113,1112391.0
2007-05-22,1262798.8879395921,1031526.713634671,1491868.4435274475,1104009.0
2007-05-23,1256503.0435214974,1030251.2947826216,1478824.6889253932,1093642.0
2007-05-24,1266083.2122854742,1037827.5928271489,1505379.9864345326,1091135.0
2007-05-25,1273363.1390080708,1042774.7987337786,1497269.8739028813,1222759.0
2007-05-26,1308653.9591285845,1086923.135860328,1538112.738160227,1409253.0
2007-05-27,1295329.1441174184,1074944.257096102,1510572.2689434057,1508504.0
2007-05-28,1316759.52256793,1091439.785947622,1552187.8052772281,1490975.0
2007-05-29,1326404.5361270413,1081515.0797690554,1554721.2625801996,1497573.0
2007-05-30,1323820.5848087582,1105004.2535084954,1561036.966815511,1483329.0
2007-05-31,1336966.8685427753,1091577.6102174302,1561160.4182562318,1490401.0
2007-06-01,1347597.0030205243,1125591.176664925,1575431.3166852847,1534727.0
2007-06-02,1385955.7497106367,1139269.6722354798,1617036.1624895427,1469779.0
2007-06-03,1375355.9939391254,1155489.6352068447,1615240.7973066496,1245828.0
2007-06-04,1399115.6390159973,1176219.5347533962,1614312.422178451,1438685.0
2007-06-05,1410650.5152021,1192299.1000118814,1628254.4626136187,1476974.0
2007-06-06,1409484.104048122,1192585.5413206848,1644484.8997279038,1440854.0
2007-06-07,1423554.4390120243,1193816.468417741,1650747.1266650218,1532253.0
2007-06-08,1434606.4240763804,1221251.0317964104,1655234.4150570189,1820612.0
2007-06-09,1472888.8847238678,1230315.3415014925,1686673.3501900397,1801999.0
2007-06-10,1461731.4714145667,1229831.0905641369,1692375.4823630743,1599755.0
2007-06-11,1484481.0820900397,1258170.3260186948,1718303.995413375,1442288.0
2007-06-12,1494593.9135256028,1253475.1872450248,1714652.5165364477,1497645.0
2007-06-13,1491643.9653489005,1244757.2307249755,1721184.4954061643,1430828.0
2007-06-14,1503628.3925818033,1267550.885632346,1726615.2379456293,1253676.0
2007-06-15,1512357.9940621844,1287605.1953181992,1746744.923736451,1212882.0
2007-06-16,1548152.2061155709,1316870.3250645983,1775624.5816804005,1340866.0
2007-06-17,1534413.7843759926,1318917.4905544296,1755205.791524216,1589404.0
2007-06-18,1554562.9089047576,1331196.6720967195,1784448.663659194,1776568.0
2007-06-19,1562126.8948319422,1339381.680169189,1786949.1421826552,1893764.0
2007-06-20,1556746.406294115,1349492.9246312946,1787990.830234821,1596511.0
2007-06-21,1566478.6427377528,1340900.8852522653,1796709.6450218682,1552735.0
2007-06-22,1573185.8551086527,1352350.7318956982,1783683.180508505,1629471.0
2007-06-23,1607228.6261866165,1371692.0110135437,1824437.0493013826,1573965.0
2007-06-24,1592039.1554813404,1362013.3581726598,1828211.1981112952,1653040.0
2007-06-25,1611054.332101917,1385477.6514181187,1837422.8860432464,1686420.0
2007-06-26,1617804.815208681,1402413.5457345205,1843648.0989242317,1805485.0
2007-06-27,1611921.0450323317,1373545.858090641,1844295.5315461687,1747838.0
2007-06-28,1621436.6656197775,1390567.886847471,1846419.023925416,1898179.0
2007-06-29,1628177.7152646077,1417653.2801065564,1839882.0116652912,1879787.0
2007-06-30,1662457.0035319787,1447637.5251319539,1909330.697529652,1762472.0
2007-07-01,1647648.8864628186,1429036.543110331,1883121.0963016478,1600008.0
2007-07-02,1667124.1817751438,1434152.7927474207,1877945.57742586,1475316.0
2007-07-03,1674341.3904387592,1458182.8457547736,1907242.7726323036,1503396.0
2007-07-04,1668855.084234073,1435187.1355817213,1879879.3170390786,1653301.0
2007-07-05,1678621.8687705442,1465540.1293186387,1899409.085701686,1717783.0
2007-07-06,1685392.2000333823,1455981.8520573732,1912071.3866416116,1806572.0
2007-07-07,1719407.391605489,1504239.4566061506,1958642.750412709,1901510.0
2007-07-08,1703976.9409829658,1473834.2882797976,1936817.6481969657,1913314.0
2007-07-09,1722415.8347872077,1501495.2613147865,1939104.762181463,2051068.0
2007-07-10,1728137.920932606,1500656.5359261464,1964209.820618957,1888620.0
2007-07-11,1720666.1352090724,1508499.8314053735,1941986.5840307537,1735654.0
2007-07-12,1727939.9280824321,1522936.4405921786,1952752.0542754787,1718554.0
2007-07-13,1731708.11667269,1507996.2760157962,1977330.11081538,1469234.0
2007-07-14,1762226.4582939995,1524693.8188539273,1977977.2500875234,1597358.0
2007-07-15,1742835.047003665,1521580.9234072005,1966459.664529915,1766262.0
2007-07-16,1756895.1808071802,1523357.4538887385,1965339.3446914628,1864103.0
2007-07-17,1757881.790843219,1542118.9925962894,1976309.5555417864,1766991.0
2007-07-18,1745392.2388258632,1513545.0019820216,1982867.6116544097,1860994.0
2007-07-19,1747451.8625864643,1521416.3368377008,1973973.0284820392,2021277.0
2007-07-20,1745904.543134743,1525312.3188124201,1960635.7194464158,1753880.0
2007-07-21,1771107.651256007,1549541.5808355708,2000687.7422920573,1538034.0
2007-07-22,1746506.5482345966,1527727.754684338,1978253.0425513878,1444731.0
2007-07-23,1755568.3709684643,1534744.3564007569,1988983.6314873947,1476734.0
2007-07-24,1751871.2825457891,1500471.0957625469,1979624.7169244392,1457019.0
2007-07-25,1735110.088838807,1497954.3582459658,1952720.594015353,1477877.0
2007-07-26,1733398.6970028633,1504386.5544191056,1957565.6138158015,1671784.0
2007-07-27,1728657.7842489583,1498327.6789491617,1963276.618509581,1686875.0
2007-07-28,1751307.125900281,1515940.0066077537,1987521.765158497,1717101.0
2007-07-29,1724837.8415667647,1506256.7464906522,1948092.408636627,1775549.0
2007-07-30,1732744.3645796098,1513374.8862553325,1955464.528964295,1629772.0
2007-07-31,1728612.378883077,1496095.8163377778,1957050.6046773377,1756601.0
2007-08-01,1712123.673255567,1475471.4212585883,1944530.9955545552,1819664.0
2007-08-02,1711358.4225707296,1498469.6718618725,1932250.6742284372,1865709.0
2007-08-03,1708183.2815623155,1474130.7561105983,1923946.6320439288,1930478.0
2007-08-04,1732944.7397009158,1519653.767384293,1964817.1539798225,2048225.0
2007-08-05,1709042.9778695828,1493780.6130152144,1914154.4914213961,2005513.0
2007-08-06,1719865.9963554577,1498443.6664035004,1964166.5290110053,2035230.0
2007-08-07,1718880.2060415347,1499163.666886239,1965044.4059110745,2184423.0
2007-08-08,1705638.364961749,1489043.92878218,1928993.2668486503,2303379.0
2007-08-09,1708085.2885914021,1464715.155556549,1927106.9471390373,2426103.0
2007-08-10,1707949.6265530675,1473070.9444170857,1940431.999941741,2334305.0
2007-08-11,1735441.0526771585,1519040.4295864222,1954666.735655694,2003477.0
2007-08-12,1713828.0013908478,1497881.317476276,1941292.6415053087,1851990.0
2007-08-13,1726375.6092639915,1515501.667642243,1968193.8302066794,1923589.0
2007-08-14,1726439.9431138518,1495548.4901716905,1939340.5352759832,1815569.0
2007-08-15,1713479.2897829306,1483961.9524665659,1935885.5239683627,1867238.0
2007-08-16,1715362.8355041451,1481800.915199836,1952792.0241608697,2191697.0
2007-08-17,1713764.9366797674,1489718.9131027304,1933714.7768719997,2045106.0
2007-08-18,1738864.2505212508,1509348.1479952137,1967837.1510476647,1792253.0
2007-08-19,1713922.7948407,1492551.409402897,1952881.9222840061,1797689.0
2007-08-20,1722224.5489752758,1493834.6877629585,1948267.7744489273,2106975.0
2007-08-21,1717169.6488096705,1482770.6814516746,1952186.5756030255,1954755.0
2007-08-22,1698284.9420367035,1470631.8984466624,1928965.4664725,1810644.0
2007-08-23,1693531.242559556,1463428.594476319,1912249.1245331233,1729410.0
2007-08-24,1684695.5167358753,1464504.6954397447,1934148.19088867,2043460.0
2007-08-25,1702087.3200273097,1478941.310293489,1937046.9792210988,2210493.0
2007-08-26,1669114.6214784945,1436775.4035862228,1907669.6011103701,1858213.0
2007-08-27,1669218.7124112817,1426050.4756210851,1884981.3321037171,1788778.0
2007-08-28,1655964.3507342385,1426828.3778493714,1904988.7115685104,1860973.0
2007-08-29,1629046.016796499,1403144.5636783894,1844238.5600902746,1873858.0
2007-08-30,1616590.7378125493,1389942.263406886,1838852.824512408,1789170.0
2007-08-31,1600545.8367073564,1387380.1536205849,1828061.5195103027,1839447.0
2007-09-01,1611371.0486481595,1382200.9507745816,1832835.3244319407,1651369.0
2007-09-02,1572610.2653752232,1364939.2283445229,1813944.4473553435,1577305.0
2007-09-03,1567822.7208616603,1339871.012421437,1793896.1332665593,1616374.0
2007-09-04,1550669.8778779935,1318827.4126047217,1757076.7383216543,1736386.0
2007-09-05,1520918.9874184758,1304458.126464641,1743905.5619948483,1749527.0
2007-09-06,1506743.8590112776,1281240.5643501827,1742635.3993958181,1884182.0
2007-09-07,1490111.2612736116,1269004.4471889962,1724271.102946635,1841552.0
2007-09-08,1501472.4399999063,1283199.3842034035,1738068.6208946037,1781431.0
2007-09-09,1464335.0369976235,1242436.5296820407,1703157.5082437284,1748756.0
2007-09-10,1462195.2245116374,1237253.6453670918,1714349.9639918676,1769265.0
2007-09-11,1448626.2940990478,1228700.5441872813,1672775.2006900539,1826914.0
2007-09-12,1423284.6295579325,1192892.1557335039,1639381.5095398494,1682256.0
2007-09-13,1414213.538956951,1199288.131481051,1639075.1354285635,1613234.0
2007-09-14,1403233.2831406016,1179285.366294661,1626063.4612016468,1507495.0
2007-09-15,1420636.6891822233,1178889.5750111,1652966.1536987121,1446017.0
2007-09-16,1389765.5190250957,1160797.8603271176,1639370.5407229501,1243885.0
2007-09-17,1393947.2841318855,1184528.0666408523,1628963.6241529738,1244049.0
2007-09-18,1386588.6133868764,1156039.3838969972,1614723.2142831401,1293960.0
2007-09-19,1367185.968337831,1132721.1715102105,1595033.3916310489,1267712.0
2007-09-20,1363634.0452551628,1124131.4551504327,1594063.27133352,1325528.0
2007-09-21,1357620.069633188,1117057.1783176167,1584247.4827221243,1352642.0
2007-09-22,1379323.2474820907,1167493.2885944091,1590976.205509578,1623772.0
2007-09-23,1351994.430763156,1139718.4260026554,1586316.6879858337,1695585.0
2007-09-24,1358895.5894631397,1131337.4632104407,1575593.4465465315,1592517.0
2007-09-25,1353395.1167235686,1129219.3468077779,1582822.3338163309,1611823.0
2007-09-26,1334979.700240522,1111254.6467632735,1549429.5403515585,1653721.0
2007-09-27,1331563.0604041158,1112992.7089386447,1546787.2673443297,1650088.0
2007-09-28,1324879.7449576932,1101567.8685368174,1551604.5257114188,1568015.0
2007-09-29,1345183.252493094,1118452.2919726095,1566998.6948420245,1306231.0
2007-09-30,1315823.5738843458,1098682.2971114938,1534713.221119184,1299658.0
2007-10-01,1320183.7989830482,1086003.3672331467,1549678.4765633296,1333017.0
2007-10-02,1311771.891523926,1067472.9500052843,1556132.6651040819,1366048.0
2007-10-03,1290228.46168829,1057331.0277922337,1507602.1320068534,1419727.0
2007-10-04,1283630.9501501045,1051607.1753611672,1505672.4786348487,1570191.0
2007-10-05,1273882.5407657523,1037108.256096168,1507431.8723445572,1464161.0
2007-10-06,1291405.2121195856,1066385.9811837464,1507897.723318475,1509303.0
2007-10-07,1259712.161589601,1024478.8199673931,1486821.817403131,1604552.0
2007-10-08,1262339.3964199019,1033849.3860062404,1505901.2313190352,1633095.0
2007-10-09,1252932.7403389788,1007746.15812753,1471575.8948889484,1685745.0
2007-10-10,1231251.2250276688,1009100.8930651397,1465679.9651962135,1534338.0
2007-10-11,1225467.410344824,1003556.8554199336,1451674.1519390834,1271163.0
2007-10-12,1217553.0670030694,968884.0376603449,1437246.6128343055,1272813.0
2007-10-13,1237969.7314366573,1000667.0280903755,1455694.9431589574,1267732.0
2007-10-14,1210239.4460899187,968314.7653328103,1430633.573431514,1275986.0
2007-10-15,1217875.536760177,995909.0519134612,1439525.2045201785,1272551.0
2007-10-16,1214469.708451276,982821.9084290405,1423949.497239037,1271855.0
2007-10-17,1199696.4365728141,977292.8611051807,1411308.8345193872,1243333.0
2007-10-18,1201615.1791011745,965192.1890257121,1412238.594992254,1308451.0
2007-10-19,1202058.799562277,977765.8523904437,1425605.5356559015,1360778.0
2007-10-20,1231327.6422185565,1005282.7317620761,1475754.713157355,1291703.0
2007-10-21,1212764.4815116813,980661.763352678,1446696.1445338437,1266332.0
2007-10-22,1229690.085770966,993636.4865220613,1468606.558926387,1255919.0
2007-10-23,1235495.547536435,1002945.2787945577,1450245.7378614428,1292081.0
2007-10-24,1229652.2142238729,991275.5665137935,1460860.3717353023,1294481.0
2007-10-25,1240019.5915431785,1009996.7962427323,1470442.7304425885,1273988.0
2007-10-26,1248239.4504450578,1032166.3458596206,1480978.6488515954,1269430.0
2007-10-27,1284435.418433429,1071279.8713564596,1510569.8597438028,1205080.0
2007-10-28,1271793.1197814643,1047054.9663771915,1497825.1238128413,1253570.0
2007-10-29,1293500.4546226573,1059613.427913053,1499964.2907939262,1432603.0
2007-10-30,1302844.0309733206,1077760.7474706715,1541962.4366683816,1507648.0
2007-10-31,1299222.4608407544,1067646.209629175,1530221.294683018,1400242.0
2007-11-01,1310456.789537359,1082606.6459268937,1536527.7078250651,1236073.0
2007-11-02,1318186.2080256036,1090438.8834852881,1536427.9614021643,1313325.0
2007-11-03,1352568.272974529,1109075.7662789691,1580883.1834810865,1368327.0
2007-11-04,1336858.669482632,1099961.8694043555,1573856.7430278151,1429947.0
2007-11-05,1354350.104491181,1121272.29180418,1577797.5459674068,1428307.0
2007-11-06,1358466.3709232118,1136067.4041061285,1589641.3807655396,1403281.0
2007-11-07,1348772.3471350183,1132126.7144235976,1579691.538630481,1602879.0
2007-11-08,1353280.2804444032,1120758.7369159535,1588618.4807527126,1721807.0
2007-11-09,1353840.6084374413,1119689.159357439,1577617.8641275768,1576133.0
2007-11-10,1380836.6681904255,1163322.3193679545,1610516.6660211526,1591424.0
2007-11-11,1357758.472113774,1130826.0380538271,1588581.1550516256,1619788.0
2007-11-12,1368135.296696718,1157434.8361390133,1596248.435548908,1411645.0
2007-11-13,1365623.2927128961,1142891.3506491575,1588310.7478293886,1295640.0
2007-11-14,1350009.055733373,1131434.7777691048,1568546.2944976832,1229902.0
2007-11-15,1349509.6809807806,1127461.948551209,1579539.7740514383,1408468.0
2007-11-16,1346157.7277276765,1115694.9145012693,1586972.537022113,1677066.0
2007-11-17,1370490.6063882012,1164161.4703959706,1602862.106683548,1659807.0
2007-11-18,1346119.7170483815,1134216.8293089427,1569970.5546843174,1513919.0
2007-11-19,1356659.2185795072,1146920.3594596332,1582467.3249370344,1422732.0
2007-11-20,1355810.7488739714,1137077.7757958823,1572634.9447299473,1385993.0
2007-11-21,1343365.1229475196,1121603.3326869714,1566279.5110592532,1300562.0
